,URL,Rank,Phishing Score,DGA Score,Malware Score,Phishing Classifier
46,http://ourfuture.org/20070926/159-congresspeople-vote-for-bad-government-and-sicker-kids,219416,0.1216532002,0.0057436395,0.1848228417,0
47,http://pqasb.pqarchiver.com/poughkeepsiejournal/results.html,137869,0.4,0.0072219186,0.4364207788,0
48,http://www.winestuff.com/reed-barton-soho-wine-glass.html,-1,0.78,0.003835711,0.8523357252,1
49,http://dspace.nwu.ac.za/handle/10394/744,80909,0.86,0.0003606303,0.1877898433,1
50,http://www3.hants.gov.uk/addtomyinfo,73484,0.92,0.0487712321,0.3995896824,1
51,http://www.knick-knack.com/pics/photos/My_First_Car.html,-1,0.86,0.39024665,0.9063030309,1
52,http://www.lohud.com/article/20130419/LIFESTYLE01/304190060/Fabulous-private-gardens-open-one-day,38605,0.2616773943,0.2785680783,0.737234947,0
53,http://www.neowin.net/news/sprint-offers-customers-unlimited-cloud-storage-for-499-a-month,6065,0.1629893754,0.2656270881,0.8964371934,0
54,http://www.stc.org/awards/1217-ken-rainey-award,425543,0.64,0,0.4676987821,1
55,http://www.munnik.nl/munnik/docs/filmpie.html,-1,0.8553333333,0.1329543856,0.8987829043,1
56,http://www.motogp.com/en/Results+Statistics/2010/INP/Moto2/WUP,23316,0.5892729336,0.0772570643,0.8775854631,0
57,http://muppetcentral.com/forum/threads/justn-harding-is-not-a-sexy-muppet-mans.6115/page-7,656388,0.2054520563,0.0101811631,0.3499300054,0
58,http://www.watchnewspapers.com/view/full_story/2790331/article-Telluride-Gymnastics-Team-Places-Fifth-at-State-Meet,236040,0.1816427909,0.140619833,0.9798100984,0
59,http://store.starbucks.com/equipment/,788,0.94,0.0166279553,0.2757427545,1
60,http://www.universalmusicenterprises.com/elviscostello/releases/detail,-1,0.78,0.0069604178,0.830335711,1
61,http://www.justjared.com/photo-gallery/3075709/rita-ora-calvin-harris-share-tender-moment-05/,3251,0.2005962795,0.0232262313,0.9302301806,0
62,http://www.japantimes.co.jp/culture/2006/08/18/culture/kiwi-japanese-folk-fusion-tours-unlikeliest-venues/,13921,0.2213638361,0.0064822194,0.9070323365,0
63,http://www.siue.edu/nursing/graduate/dnp/index.shtml,58735,0.6378571429,0.005097577,0.5277009068,1
64,http://www.tennisw.com/forums/member.php,-1,0.94,0.0079527767,0.8635147618,1
65,http://www.mysoutex.com/pages/full_story_landing/push,-1,0.72,0.0235491369,0.9006526026,1
66,http://www.youporn.com/watch/378329/youpornmate-cherrypussy-masturbates/,177,0.52,0.0131465073,0.9161740595,0
67,http://forums.zimbra.com/members/list/g10.html,22566,0.7,0.2207624202,0.1716726019,1
68,http://cdm128401.cdmhost.com/cdm/search/searchterm/Kleinert's,391789,0.54,0.0962630806,0.7869567443,0
69,https://www.directv.com/person/Jim-Henson-VlFoOTBtK2ZQN3M9,1332,0.5603035151,0.0180837588,0.9132654149,0
70,http://kincaidhouse.com/accommodation/,-1,0.8155555556,0.0121501456,0.2252150625,1
71,https://ast.wikipedia.org/wiki/.cg,7,0.92,0.0086736992,0.5696133701,1
72,http://www.classifiedsgiant.com/285-/fuel-Gasoline/make-Buick/doors-2/model-Lucerne/listings.html,75861,0.0028472657,0.1028718587,0.942968678,0
73,http://www.liilas.com/vb3/printthread.php,30554,0.6681818182,0.3340377619,0.8620285912,1
74,http://www.gazettextra.com/news/2009/aug/22/party-marks-beginning-school/,119192,0.3807459868,0.0103666372,0.9392985147,0
75,http://www.moviepostershop.com/havana-movie-poster-1990,105645,0.74,0.0444562723,0.9592900297,1
76,http://www.ncnewspress.com/article/20131018/NEWS/310189954/1015/LIFESTYLE,-1,0.7206034519,0.0131007716,0.9383529174,1
77,http://www.nursingworld.org/RSS/MainMenuCategories/ANAMarketplace/ANAPeriodicals/OJIN/LetterstotheEditor/LTE-Allen-on-Health-Literacy.html,85244,0.0003387177,0.0082917707,0.9601583438,0
78,http://www.blacksingles.com/Applications/MemberProfile/ViewProfile.aspx,-1,0.5113420602,0.0135616548,0.9203319944,0
79,http://www.eileenfisher.com/EileenFisherCompany/E4XPages/CountrySelection.jsp,58314,0.4613726656,0.0103488111,0.6567366036,0
80,http://www.frbo.com/United-States/West-Virginia/Charleston/11643.html,-1,0.2570348043,0.000499002,0.679643535,0
81,http://www.sandiegouniontribune.com/news/2013/may/09/chinese-activists-brother-says-relatives-harassed/,10645,0.223469228,0.0506150042,0.9682620761,0
82,http://blog.al.com/sports_impact/print.html,3770,0.5369230769,0.0035463398,0.1075092102,0
83,http://www.provantage.com/lexmark-e360-mono-laser-printer-series~220186713.htm,45353,0.1615890972,0.0065967585,0.9182015099,0
84,http://www.albanyherald.com/news/2012/apr/22/health-fair-set-for-cinco-de-mayo/,167502,0.3211438077,0.0479658685,0.8196591291,0
85,http://bleacherreport.com/articles/1158865-the-evolution-of-djibril-cisss-haircuts-from-auxerre-to-qpr,428,0.1012649883,0.0247593541,0.3536733387,0
86,http://www.pond5.com/stock-footage/8848628/old-camera.html,10740,0.3603809524,0.0677073227,0.7679272825,0
87,http://www.espguitars.com/users/1990944/activities.rss,88439,0.4,0.0114424459,0.7568235988,0
88,http://www.techeblog.com/elephant/photo.phtml,71364,0.64,0.0054179583,0.9135009128,1
89,http://www.1010tires.com/Tires/Toyo/Versado+CUV/120090,62688,0.44,0.0604711258,0.9062452463,0
90,http://www.herroom.com/ajax-video-player.aspx,30537,0.66,0.0136764439,0.8911287857,1
91,http://www.esrl.noaa.gov/psd/thredds/catalog/Datasets/ncep.reanalysis/other_gauss/catalog.html,1413,0.2244193658,0.0001682003,0.26339949,0
92,http://way2usefulinfo.blogspot.com/2012/12/how-to-delete-autoruninf-virus-in.html,43,0.2801293532,0.0130377356,0.821952448,0
93,http://www.rockband4.com/react/comment/lol,150212,0.7,0.0263451632,0.9260227907,1
94,http://archive.firstcoastnews.com/news/politics/article/321559/23/Obama-to-award-Medal-of-Honor-to-Army-Scout,52913,0.2011971961,0.014526474,0.4684968715,0
95,http://www.laxzilla.com/index.php,-1,0.94,0.0442875909,0.9088848323,1
96,http://www.ringophone.com/login.asp,254220,0.66,0.0030189447,0.9305539065,1
97,http://www.notebookparts.com/190624-001-compaq-contura-aero-4-25-series-7-5-lcd-display/,206353,0.2804604832,0.0091396031,0.9544830172,0
98,http://www.metalsetlists.com/showthread.php,-1,1,0.014437485,0.9445769493,1
99,http://www.dailyworld.com/article/20130224/OPINION/302240303/RINOs-need-take-back-GOP,726579,0.3013277594,0.0075585926,0.9383323361,0
100,http://www.sporcle.com/games/sunshine423/picactr,4577,0.58,0.0356546078,0.8814206851,0
101,http://www.kpbs.org/news/2006/oct/09/sdsu-researchers-hope-to-revive-cholesterol/,57164,0.3033131989,0,0.745495147,0
102,http://www.appbrain.com/app/rias-gremory-live-wallpaper/com.workingstudio.rias_gremory,21847,0.0249833725,0.0436999751,0.7015188091,0
103,http://peperonity.com/go/media/12728738!3,18407,0.72,0.0035460937,0.2684187287,1
104,http://www.squid-cache.org/mail-archive/squid-users/200805/0478.html,82937,0.3612121212,0.211661251,0.9232177607,0
105,http://roxy.com/blog/fashion-and-trends/20111028163005BLOG254725016384.html,68528,0.1089430883,0,0.1788521802,0
106,http://mail-archives.apache.org/mod_mbox/hadoop-common-issues/201202.mbox/%3C1575822452.47498.1329421499921.JavaMail.tomcat@hel.zones.apache.org%3E,1191,0.0480863538,0.0333510722,0.1873046308,0
107,http://bleacherreport.com/users/67974-joshua-rosenstock,428,0.3215594177,0.0247593541,0.3536733387,0
108,http://tr.urbandictionary.com/video.php,626,0.92,0.0179547249,0.1383242336,1
109,http://www.pornxxxhub.com/tag_video/ver+ni%C3%B1as+virgenes+porno+de13+a%C3%B1os,775651,0.4009162562,0.4888622455,0.9205026473,0
110,http://www.glamsham.com/picture-gallery/deepika-padukone-gallery/celeb/1522/488/index.htm,11739,0.0651481201,0.0188846284,0.8998925859,0
111,http://www.google.com/patents/US7263073,1,0.84,0.0492599762,0.8941427562,1
112,http://sanfrancisco.cbslocal.com/tag/side-dish/,1239,0.8,0.0197833454,0.2387526455,1
113,http://www.indeed.com/jobs,187,0.92,0.1162495549,0.5221130339,1
114,http://hothardware.com/forums/,28459,0.66,0.0145510125,0.1906499106,1
115,http://www.sheldoncomics.com/originalart/030524.html,132781,0.58,0.0087984452,0.9637102822,0
116,http://www.brookstone.com/sanus-3-in-1-ipad-mount-with-magfit-case/842471p.html,4965,0.1804219003,0.0075028535,0.9256614537,0
117,http://gettingthingsdone.com/forum/forum/david-allen-company-forums/public-discuss-getting-things-done/13369-reply-to-david-allen-s-post-about-abc-prioritization,92075,0.0831148707,0.1620033276,0.3018809449,0
118,http://www.antionline.com/newreply.php,231021,0.9,0.0039937805,0.6669979404,1
119,http://www.frightcatalog.com/cheerleaders-costumes/girls-barbie-cheerleader-costume-R886749/,-1,0.3678753027,0.0211562816,0.9626936819,0
120,http://cleveland.indians.mlb.com/mlb/gameday/index.jsp,1060,0.7,0,0.2647404812,1
121,http://www.hotels.com/search/searchmap.html,585,0.5,0.0149828663,0.8886646929,0
122,https://www.indianagazette.com/news/local-sports/nhl-tough-test-awaits-pens-on-islanders-ice,207466,0.1601751939,0.1063656751,0.8314961455,0
123,http://www.taylorandng.com/index.php/catalogsearch/result/index/,-1,0.5187301587,0.0655253149,0.9536755693,0
124,http://brazzaville-adiac.com/,-1,0.94,0.026267172,0.2555898912,1
125,http://thoughtmaybe.com/topic/protest/,-1,0.86,0.0069642265,0.3456313312,1
126,http://www.usta.com/friend/,23206,0.8,0.0530424289,0.6385898809,1
127,http://packmag.net/index.php,-1,0.9380952381,0.0235338466,0.2682835766,1
128,http://www.myswitzerland.com/it/infra.cfm,9578,0.82,0.0774300292,0.9502737307,1
129,http://autos.donkiz-ve.com/carros-usado/cajetines_de_direccion_hidraulica~caracas.htm,261311,0.0621443659,0.2227256742,0.6732954521,0
130,http://www.epicurious.com/tools/browseresults,1517,0.62,0.0024670253,0.6660332232,1
131,http://s7d9.scene7.com/is/image/Barneys/502163956_model_2,6025,0.4200976801,0.0783139342,0.1457303513,0
132,http://www.opensource.apple.com/source/Heimdal/Heimdal-247.7/plugins/GSSCredentialSelector/GSSCredentialSelector.m,49,0.2820616321,0.0443339696,0.1863610742,0
133,http://canadiancyclist.com/dailynews.php,738840,0.9,0.053454228,0.446979413,1
134,http://www.atoygarden.com/index.cfm/fuseaction/product.display/product_id/1843/index.cfm,-1,0.4988341909,0.0102641137,0.7921751385,0
135,http://www.colehaan.com/womens-shoes-wedges,10608,0.56,0.1261721867,0.9038715854,0
136,http://www.aceshowbiz.com/news/view/00010367.html,21717,0.64,0.0624497313,0.7664997608,1
137,http://www.concrete-overlays.com/tag/concrete-refinishing/,-1,0.82,0.7789615443,0.9449056429,1
138,http://www.farfetch.com/shopping/men/marcelo-burlon-county-of-milan-lion-print-t-shirt-item-10614315.aspx,2497,0.0039960507,0.0421337482,0.913869442,0
139,http://ttv.mit.edu/tags/6680-biletski/videos,808,0.7,3.94944707740916E-05,0.3102701049,1
140,https://www.thefire.org/law-student-rights-at-issue-at-su/,101075,0.42,0.0094231964,0.9075148577,0
141,http://digital.library.louisville.edu/cdm/search/field/identi/searchterm/1994.18.1543,32601,0.390490542,0.0059754866,0.7034418757,0
142,http://www.ozarks.edu/students/calendar/default.asp,-1,0.82,0.1580827101,0.5742989688,1
143,http://www.zendframework.com/issues/browse/ZF-8547,-1,0.86,0.0211057265,0.9731392546,1
144,https://www.bookrenter.com/refrigeration-and-ac-technology-lab-manual-whitman-0766806685-9780766806689,36779,0.226585102,0.0039782501,0.9315469146,0
145,http://www.kipling-usa.com/messengers-totes/,29355,0.78,0.3897585531,0.9230750331,1
146,http://www.portlandoregon.gov/bibs/article/article/485862,48067,0.48,0.0788968735,0.9579923534,0
147,https://fcw.com/articles/2011/10/06/dhs-cio-describes-12-private-and-public-cloud-projects-underway.aspx,202803,0.0581536217,0,0.2420275874,0
148,http://www.dreamstime.com/stock-photography-silicon-wafer-machine-image8327732,922,0.4216739502,0.006465688,0.9292875754,0
149,http://www.emagrecedor.info/emagrecer/suplementos-que-ajudam-a-emagrecer.html,-1,0.46,0.1318561265,0.7909658486,0
150,http://www.invitationconsultants.com/usercontrols/product-lining.aspx,75954,0.56,0.0919723082,0.7672175703,0
151,http://diamondringr.com/hareketli/hareketli-am-ve-yarak-resimleri.html/page/4/,-1,0.5685714286,0.0146372106,0.4319739432,0
152,http://www.bollywoodmantra.com/picture/iifa-red-carpet-21/,62330,0.5411510791,0.0406696725,0.9588515721,0
153,http://www.aceshowbiz.com/events/Tia+Mowry/tia-mowry-5th-annual-teennick-halo-awards-05.html,21717,0.0450560815,0.0624497313,0.7664997608,0
154,http://www.insidebayarea.com/alameda/ci_22041812/st-joseph-notre-dame-and-alameda-cross-country,70349,0.2210610841,0.0091264986,0.6771351023,0
155,http://www.mcclatchydc.com/news/politics-government/white-house/article24749404.html,47046,0.0476571622,0.2368292539,0.8239449784,0
156,http://www.dotphoto.com/ViewAlbum.asp,418813,0.84,0.0182993767,0.880487199,1
157,https://sp.depositphotos.com/login.html,1511,0.58,0.0155478628,0.406720581,0
158,http://www.traileraddict.com/pokemon-heroes,22916,0.78,0.0108453885,0.9555076377,1
159,http://www.anti.com/news/anti-at-sxsw-round-up/,-1,0.72,0.0558551741,0.6385898809,1
160,https://www.abt.com/resources/pages/gift_lists.php,14824,0.4055555556,3.94944707740916E-05,0.5801873073,0
161,http://www.lpmusic.com/products/index,655896,0.76,0.0575882538,0.8996167665,1
162,http://carabiner.peeron.com/xkcd/map/map.html,173672,0.74,0.104501414,0.113811253,1
163,http://www.raptorsforum.com/f/283798-post4.html,-1,0.9,0.0100159797,0.9553555505,1
164,http://www.aopa.org/Events,33979,0.9,0.0004098919,0.407786891,1
165,http://www.gunauction.com/buy/7232973,45251,1,0.0030232797,0.9251799563,1
166,http://coins.ha.com/itm/mercury-dimes/1943-d-10c-ms66-full-bands-pcgs-pcgs-population-3576-646-ngc-census-2020-605-mintage-71-949-000-numismedia-wsl-p/a/131325-22158.s,28673,0.2802419355,0.0035463398,0.1454736166,0
167,http://www.movieposterdb.com/movie/1182345/Moon.html,105189,0.6,0.0493688507,0.9368424165,0
168,http://wncw.org/post/owner-optimistic-stolen-parrot-will-be-returned,755954,0.1020243009,0,0.1692266763,0
169,http://imaging.nikon.com/lineup/coolpix/p/p330/sample.htm,20186,0.5855555556,0.0771476842,0.1399662282,0
170,http://idealbebe.ro/se/floricica-de-pe-ses-muzica.html,-1,0.5812844037,0.0084786791,0.3693277114,0
171,http://www.crunchyroll.com/forumtopic-785979/what-do-other-countries-think-about-americans-in-general,1326,0.2242556823,0.0692637374,0.9459593952,0
172,http://us.petvalu.com/products/dog/food,138961,0.8,0.0385334957,0.2551585337,1
173,http://alextimes.com/2012/01/democrat-will-radle-to-challenge-jim-moran-for-8th-district-house-seat/3/,-1,0.3437995156,0.007304911,0.1405480738,0
174,http://bnb.data.bl.uk/doc/resource/GBA513351,23949,0.74,0.0020941881,0.3889739883,1
175,http://www.theroyalforums.com/forums/newreply.php,337905,0.78,0.0045157765,0.9379874524,1
176,https://www.isabellaoliver.com/ca,263132,0.92,0.0613749457,0.8273130791,1
177,http://www.rentalhouses.com/search/Hillsboro-OR/2000-2500-price-range-central-vaccuum-4jq+4l6,100157,0.2215951243,0.0149842181,0.9374734949,0
178,http://www.publish.csiro.au/,-1,1,0.010116341,0.745832667,1
179,http://www.accuweather.com/en/cn/shangjie/63051/june-weather/63051,319,0.46,0.0153174031,0.6836521372,0
180,https://foursquare.com/user/20862039/badge/4f4b74e8e4b0bd57acdc4df1,1171,0.3602591793,0.0084894045,0.2112583983,0
181,http://www.warcraftmovies.com/movies.php,250219,0.9,0.0342534816,0.9522377716,1
182,https://screen.yahoo.com/police-several-bodies-disturbed-during-181756660.html,5,0.2648840336,0.003652481,0.1233189169,0
183,http://bodysmartblog.org/2011/04/,-1,0.9066666667,0.0032260018,0.3203747065,1
184,https://www.bronners.com/product/cabbage-dog-figurine.do,43573,0.48,0.0093686471,0.9382485165,0
185,http://blogs.wsj.com/speakeasy/2010/10/27/did-the-good-wife-dis-chicago/,392,0.2947892633,0,0.1540271697,0
186,http://www.motorola.com/us/consumers/Smartphones/smart-phones,3752,0.3634375,0.0085976696,0.9094669567,0
187,http://el.urbandictionary.com/video.php,626,0.86,0.0179547249,0.0840115131,1
188,http://penthouse.com/vodhbs/,41754,0.68,0.0075918217,0.1525682933,1
189,http://www.belk.com/products/trends-sale-womens-plus-Cl14153.jsp,4009,0.4806451613,0,0.7010748268,0
190,http://jezebel.com/5888088/woman-fined-rather-than-applauded-after-scamming-nigerian-email-scammers,1371,0.1010901294,0.5119750995,0.1277360364,0
191,http://hoshino-arashi.deviantart.com/art/Elementary-my-dear-Watson-254468796,223,0.6402836879,0.0028344935,0.7645920907,1
192,http://www.ruralking.com/weedtrine-d-aquatic-herbicide/reviews/great-product-excellent-service/9679,31046,0.2617153667,0.004880191,0.9105550627,0
193,http://www.grouprecipes.com/steam-fresh-spinach/ingredients:salt,51865,0.4611764706,0.010918241,0.9555076377,0
194,http://www.cia.edu/blog/2012/07/national-geographic-continued,493165,0.4494224574,0.0001231065,0.3257361142,0
195,http://www.twenga.com.br/ar-condicionado-split-fujitsu.html,50679,0.5028571429,0.1224702591,0.8307893666,0
196,http://pittsburgh.cbslocal.com/tag/living-social/,1239,0.7,0.0197833454,0.6139577308,1
197,http://scdata.dnr.sc.gov/website/lands/viewer.htm,21349,0.72,0.0020941881,0.5342855752,1
198,http://www.bestbuy.com/site/searchpage.jsp,145,0.88,0.0158162155,0.9334301436,1
199,http://www.vesalia.de/,521553,0.92,0.0235224576,0.9049247199,1
200,http://www.moneypit.com/user/register,419719,0.78,0.0151925125,0.9142024866,1
201,http://www.ripoffreport.com/c/23/health-fitness/health-spas,13479,0.56,0.0182281164,0.9373960925,0
202,http://www.hamradio.com/cart.cfm,87535,0.9,0.013493073,0.8952123836,1
203,http://www.superiorpromos.com/products/outdoor-promotional-items,-1,0.7,0.04222545,0.9315911015,1
204,http://www.mybestbirth.com/forum/topics/starting-solids,-1,0.88,0.0777673616,0.9446002548,1
205,http://stitchnbitch.org/Washington/371-Kent/East-Hill/Recommend.html,-1,0.3592121212,0.010697478,0.4455538597,0
206,http://www.basenotes.net/bn_todaysscent.php,26864,0.68,0.0036291508,0.9217694308,1
207,https://www.freelancer.com/job-search/develop-web-content/,1568,0.6,0.0040512425,0.9363728666,0
208,http://www.indeed.com/advanced_search,187,0.78,0.1162495549,0.5221130339,1
209,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2155rank.html,13849,0.1170088511,0.0001231065,0.3102701049,0
210,https://events.wfu.edu,35583,0.94,0.0003606303,0.1026461711,1
211,http://dine.com/profile/view/id/49673,801828,0.3801052632,0.0192589074,0.1389544902,0
212,http://es.redskins.com/newreply.php,26723,0.86,0.0166298153,0.3479868823,1
213,http://vbdems.org/2011/03/obama-leads-in-virginia/comment-page-1/,-1,0.4669367041,0.5499906098,0.284392811,0
214,http://golfweek.com/photos/2011/may/06/17137/,117627,0.3627075096,0.1115482241,0.1826453302,0
215,http://www.wolfsonian.org/explore/collections/s-entinel-steamers-and-barges,-1,0.62,0.0210199595,0.9368402383,1
216,http://starizona.com/acb/Star-Guides-C511.aspx,563324,0.58,0.0042374676,0.1405480738,0
217,http://www.head-fi.org/t/626954/the-diary-entries-of-a-little-girl-in-her-30s-part-2/15630,5695,0.2617972206,0.087290767,0.9160011645,0
218,http://www.dreamstime.com/stock-photo-lighthouse-image16081350,922,0.6011510791,0.006465688,0.9292875754,0
219,https://eu.wikipedia.org/wiki/Setoko_Barne_Itsasoa,7,0.54,0.0086736992,0.1127951422,0
220,http://www.tripadvisor.com.tw/Hotel_Review-g312603-d650301-Reviews-Greenlands_B_B-Pietermaritzburg_KwaZulu_Natal.html,13643,0.0009848405,0.0234081526,0.9213116477,0
221,http://hypebeast.com/2011/04/wired-bike-messengers-pedal-past-bandwidth-in-data-race,5043,0.1016738175,0.0199615088,0.2949929594,0
222,http://www.callingcards.com/shopping/cart_contents.asp,331089,0.58,0.0086945232,0.9662573304,0
223,http://www.sitepoint.com/forums/showthread.php,1361,0.72,0.0042452691,0.9157059351,1
224,http://th.tripadvisor.com/Hotel_Review-g255679-d637886-Reviews-Bay_View_Apartment-Russell_Bay_of_Islands_Northland_Region_North_Island.html,213,0.000585567,0.0234081526,0.5239473201,0
225,http://www.comicscommunity.com/boards/generalforum/,-1,0.9,0.0503921031,0.9265434736,1
226,http://www.bigbadtoystore.com/bbts/product.aspx,15624,0.82,0.0823119081,0.9478301051,1
227,http://www.ssww.com/item/dudley-nfhs-fast-pitch-softball-sblrfy-W7612/,137857,0.2606410256,0,0.9161336057,0
228,http://www.righthondaparts.com/auto-parts/2000/honda/passport/4lx-trim/5-speed-manual-engine/transmission-manual-cat/mt-transmission-assy-case-4x4-scat,-1,0.3021734587,0.0937772863,0.9641663828,0
229,http://www.gazettextra.com/article/20131015/ARTICLES/131019837/1117,119192,0.6,0.0103666372,0.9392985147,0
230,http://archive.oreilly.com/cs/user/view/cs_msg/64544,5544,0.5,0.0238951105,0.233060367,0
231,http://hockeyphotography.photoshelter.com/contact,7020,0.94,0.0082546113,0.6030708745,1
232,https://www2.allegiantair.com/hotel/us/az/phoenix/sheraton-desert-oasis,8864,0.3007459868,0.010102723,0.252554727,0
233,http://en.wikivisual.com/index.php/Linnaeus,-1,0.9786886994,0.0064911466,0.2471989901,1
234,http://www.madthumbs.com/images/tattooed-babe-sin-claire-gives-head-before-a-hot-hardcore-sex-5/6383753/148414,32030,0.1816538188,0.0296956112,0.9260227907,0
235,http://www.personalcreations.com/,9015,0.96,0.0771437228,0.9550412179,1
236,http://shepherdstownchronicle.com/page/content.detail/id/509702/Don-t-give-up-the-freedom-to-enter.html,-1,0.3439520757,0.29365345,0.4237344026,0
237,http://www.petcarerx.com/dog/food-nutrition/feeding-accessories,46100,0.3612456747,0.01016399,0.9028594406,0
238,http://www.zales.com/family/index.jsp,8920,0.76,0.0627322271,0.7921499376,1
239,http://www.slpl.org/slpl/gateways/article240117800.asp,378776,0.1825882353,0,0.8014633587,0
240,http://razapirenaica.com/inicio,-1,0.94,0.0095264939,0.2669979421,1
241,https://dzone.com/user/register,5090,0.7189473684,0.0055827342,0.1434705579,1
242,http://www.engadget.com/tag/online-community-manager/,403,0.62,0.0073618071,0.7015188091,1
